date;Region;Regionsnummer;time_series
25.06.2023;Region Villach;R61;7392
26.06.2023;Region Villach;R61;7807
27.06.2023;Region Villach;R61;7319
28.06.2023;Region Villach;R61;7990
29.06.2023;Region Villach;R61;8265
30.06.2023;Region Villach;R61;8826
01.07.2023;Region Villach;R61;8005
02.07.2023;Region Villach;R61;7972
03.07.2023;Region Villach;R61;8051
04.07.2023;Region Villach;R61;8362
05.07.2023;Region Villach;R61;8179
06.07.2023;Region Villach;R61;8342
07.07.2023;Region Villach;R61;9324
08.07.2023;Region Villach;R61;9293
09.07.2023;Region Villach;R61;8901
10.07.2023;Region Villach;R61;9196
11.07.2023;Region Villach;R61;9182
12.07.2023;Region Villach;R61;9263
13.07.2023;Region Villach;R61;8479
14.07.2023;Region Villach;R61;9565
15.07.2023;Region Villach;R61;10182
16.07.2023;Region Villach;R61;9836
17.07.2023;Region Villach;R61;9718
18.07.2023;Region Villach;R61;9251
19.07.2023;Region Villach;R61;9518
20.07.2023;Region Villach;R61;9620
21.07.2023;Region Villach;R61;10475
22.07.2023;Region Villach;R61;10760
23.07.2023;Region Villach;R61;11038
24.07.2023;Region Villach;R61;11137
25.07.2023;Region Villach;R61;10878
26.07.2023;Region Villach;R61;11015
27.07.2023;Region Villach;R61;11733
28.07.2023;Region Villach;R61;12420
29.07.2023;Region Villach;R61;12192
30.07.2023;Region Villach;R61;12317
31.07.2023;Region Villach;R61;12378
01.08.2023;Region Villach;R61;12644
02.08.2023;Region Villach;R61;13517
03.08.2023;Region Villach;R61;13482
04.08.2023;Region Villach;R61;13416
05.08.2023;Region Villach;R61;12478
06.08.2023;Region Villach;R61;11169
07.08.2023;Region Villach;R61;11100
08.08.2023;Region Villach;R61;10980
09.08.2023;Region Villach;R61;11068
10.08.2023;Region Villach;R61;10742
11.08.2023;Region Villach;R61;11639
12.08.2023;Region Villach;R61;11666
13.08.2023;Region Villach;R61;11654
14.08.2023;Region Villach;R61;10944
15.08.2023;Region Villach;R61;11331
16.08.2023;Region Villach;R61;10488
17.08.2023;Region Villach;R61;10405
18.08.2023;Region Villach;R61;10489
19.08.2023;Region Villach;R61;10198
20.08.2023;Region Villach;R61;9533
21.08.2023;Region Villach;R61;9766
22.08.2023;Region Villach;R61;9796
23.08.2023;Region Villach;R61;9369
24.08.2023;Region Villach;R61;9427
25.08.2023;Region Villach;R61;9597
26.08.2023;Region Villach;R61;8974
27.08.2023;Region Villach;R61;7628
28.08.2023;Region Villach;R61;6853
29.08.2023;Region Villach;R61;6824
30.08.2023;Region Villach;R61;6775
31.08.2023;Region Villach;R61;7567
01.09.2023;Region Villach;R61;7013
02.09.2023;Region Villach;R61;6753
03.09.2023;Region Villach;R61;6959
04.09.2023;Region Villach;R61;7468
05.09.2023;Region Villach;R61;8342
06.09.2023;Region Villach;R61;9394
07.09.2023;Region Villach;R61;10462
08.09.2023;Region Villach;R61;11551
09.09.2023;Region Villach;R61;9508
10.09.2023;Region Villach;R61;5304
11.09.2023;Region Villach;R61;5215
12.09.2023;Region Villach;R61;5382
13.09.2023;Region Villach;R61;5186
14.09.2023;Region Villach;R61;5077
15.09.2023;Region Villach;R61;5017
16.09.2023;Region Villach;R61;4931
17.09.2023;Region Villach;R61;4313
18.09.2023;Region Villach;R61;4472
19.09.2023;Region Villach;R61;4379
20.09.2023;Region Villach;R61;4580
21.09.2023;Region Villach;R61;4411
22.09.2023;Region Villach;R61;3738
23.09.2023;Region Villach;R61;3415
24.09.2023;Region Villach;R61;3458
25.09.2023;Region Villach;R61;3934
26.09.2023;Region Villach;R61;3878
27.09.2023;Region Villach;R61;4113
28.09.2023;Region Villach;R61;4185
29.09.2023;Region Villach;R61;3855
30.09.2023;Region Villach;R61;3902
01.10.2023;Region Villach;R61;4256
02.10.2023;Region Villach;R61;4425
03.10.2023;Region Villach;R61;4046
04.10.2023;Region Villach;R61;3812
05.10.2023;Region Villach;R61;3545
06.10.2023;Region Villach;R61;3179
07.10.2023;Region Villach;R61;2899
08.10.2023;Region Villach;R61;2968
09.10.2023;Region Villach;R61;3037
10.10.2023;Region Villach;R61;3299
11.10.2023;Region Villach;R61;3381
12.10.2023;Region Villach;R61;3099
13.10.2023;Region Villach;R61;2593
14.10.2023;Region Villach;R61;2028
15.10.2023;Region Villach;R61;2503
16.10.2023;Region Villach;R61;2746
17.10.2023;Region Villach;R61;2879
18.10.2023;Region Villach;R61;2894
19.10.2023;Region Villach;R61;2993
20.10.2023;Region Villach;R61;2459
21.10.2023;Region Villach;R61;2188
22.10.2023;Region Villach;R61;2406
23.10.2023;Region Villach;R61;2866
24.10.2023;Region Villach;R61;2908
25.10.2023;Region Villach;R61;2071
26.10.2023;Region Villach;R61;2433
27.10.2023;Region Villach;R61;2385
28.10.2023;Region Villach;R61;2453
29.10.2023;Region Villach;R61;2783
30.10.2023;Region Villach;R61;2687
31.10.2023;Region Villach;R61;3156
01.11.2023;Region Villach;R61;2066
02.11.2023;Region Villach;R61;2179
03.11.2023;Region Villach;R61;1778
04.11.2023;Region Villach;R61;1406
05.11.2023;Region Villach;R61;1756
06.11.2023;Region Villach;R61;2060
07.11.2023;Region Villach;R61;2048
08.11.2023;Region Villach;R61;2165
09.11.2023;Region Villach;R61;2070
10.11.2023;Region Villach;R61;1452
11.11.2023;Region Villach;R61;1306
12.11.2023;Region Villach;R61;1623
13.11.2023;Region Villach;R61;1898
14.11.2023;Region Villach;R61;2062
15.11.2023;Region Villach;R61;1965
16.11.2023;Region Villach;R61;1964
17.11.2023;Region Villach;R61;1552
18.11.2023;Region Villach;R61;1295
19.11.2023;Region Villach;R61;1649
20.11.2023;Region Villach;R61;1535
21.11.2023;Region Villach;R61;1613
22.11.2023;Region Villach;R61;1659
23.11.2023;Region Villach;R61;1701
24.11.2023;Region Villach;R61;1412
25.11.2023;Region Villach;R61;1347
26.11.2023;Region Villach;R61;1591
27.11.2023;Region Villach;R61;1803
28.11.2023;Region Villach;R61;2016
29.11.2023;Region Villach;R61;1964
30.11.2023;Region Villach;R61;3092
01.12.2023;Region Villach;R61;1942
02.12.2023;Region Villach;R61;1891
03.12.2023;Region Villach;R61;2201
04.12.2023;Region Villach;R61;2385
05.12.2023;Region Villach;R61;2432
06.12.2023;Region Villach;R61;2491
07.12.2023;Region Villach;R61;2613
08.12.2023;Region Villach;R61;2650
09.12.2023;Region Villach;R61;2347
10.12.2023;Region Villach;R61;2140
11.12.2023;Region Villach;R61;2362
12.12.2023;Region Villach;R61;2353
13.12.2023;Region Villach;R61;2372
14.12.2023;Region Villach;R61;2313
15.12.2023;Region Villach;R61;2226
16.12.2023;Region Villach;R61;1890
17.12.2023;Region Villach;R61;2022
18.12.2023;Region Villach;R61;2322
19.12.2023;Region Villach;R61;2265
20.12.2023;Region Villach;R61;2387
21.12.2023;Region Villach;R61;2479
22.12.2023;Region Villach;R61;2521
23.12.2023;Region Villach;R61;2451
24.12.2023;Region Villach;R61;2708
25.12.2023;Region Villach;R61;2884
26.12.2023;Region Villach;R61;3636
27.12.2023;Region Villach;R61;4030
28.12.2023;Region Villach;R61;4408
29.12.2023;Region Villach;R61;4516
30.12.2023;Region Villach;R61;4102
31.12.2023;Region Villach;R61;3634
01.01.2024;Region Villach;R61;5640
02.01.2024;Region Villach;R61;5414
03.01.2024;Region Villach;R61;5299
04.01.2024;Region Villach;R61;4940
05.01.2024;Region Villach;R61;3931
06.01.2024;Region Villach;R61;3157
07.01.2024;Region Villach;R61;2641
08.01.2024;Region Villach;R61;2348
09.01.2024;Region Villach;R61;2668
10.01.2024;Region Villach;R61;2818
11.01.2024;Region Villach;R61;2758
12.01.2024;Region Villach;R61;2897
13.01.2024;Region Villach;R61;2664
14.01.2024;Region Villach;R61;2406
15.01.2024;Region Villach;R61;2664
16.01.2024;Region Villach;R61;2711
17.01.2024;Region Villach;R61;2736
18.01.2024;Region Villach;R61;2843
19.01.2024;Region Villach;R61;2986
20.01.2024;Region Villach;R61;2762
21.01.2024;Region Villach;R61;2478
22.01.2024;Region Villach;R61;2848
23.01.2024;Region Villach;R61;2913
24.01.2024;Region Villach;R61;2959
25.01.2024;Region Villach;R61;3250
26.01.2024;Region Villach;R61;3289
27.01.2024;Region Villach;R61;3100
28.01.2024;Region Villach;R61;2739
29.01.2024;Region Villach;R61;2944
30.01.2024;Region Villach;R61;2555
31.01.2024;Region Villach;R61;2918
01.02.2024;Region Villach;R61;3695
02.02.2024;Region Villach;R61;3913
03.02.2024;Region Villach;R61;4445
04.02.2024;Region Villach;R61;3984
05.02.2024;Region Villach;R61;4441
06.02.2024;Region Villach;R61;4473
07.02.2024;Region Villach;R61;4735
08.02.2024;Region Villach;R61;4747
09.02.2024;Region Villach;R61;4460
10.02.2024;Region Villach;R61;4598
11.02.2024;Region Villach;R61;3744
12.02.2024;Region Villach;R61;4064
13.02.2024;Region Villach;R61;4107
14.02.2024;Region Villach;R61;4111
15.02.2024;Region Villach;R61;4146
16.02.2024;Region Villach;R61;4094
17.02.2024;Region Villach;R61;3878
18.02.2024;Region Villach;R61;4231
19.02.2024;Region Villach;R61;4703
20.02.2024;Region Villach;R61;4836
21.02.2024;Region Villach;R61;4835
22.02.2024;Region Villach;R61;4692
23.02.2024;Region Villach;R61;4536
24.02.2024;Region Villach;R61;3607
25.02.2024;Region Villach;R61;3660
26.02.2024;Region Villach;R61;3921
27.02.2024;Region Villach;R61;3847
28.02.2024;Region Villach;R61;3941
29.02.2024;Region Villach;R61;4216
01.03.2024;Region Villach;R61;2602
02.03.2024;Region Villach;R61;2248
03.03.2024;Region Villach;R61;2342
04.03.2024;Region Villach;R61;2629
05.03.2024;Region Villach;R61;2508
06.03.2024;Region Villach;R61;2429
07.03.2024;Region Villach;R61;2344
08.03.2024;Region Villach;R61;2084
09.03.2024;Region Villach;R61;1900
10.03.2024;Region Villach;R61;1973
11.03.2024;Region Villach;R61;2238
12.03.2024;Region Villach;R61;2254
13.03.2024;Region Villach;R61;2275
14.03.2024;Region Villach;R61;2266
15.03.2024;Region Villach;R61;2007
16.03.2024;Region Villach;R61;2036
17.03.2024;Region Villach;R61;1917
18.03.2024;Region Villach;R61;2013
19.03.2024;Region Villach;R61;2198
20.03.2024;Region Villach;R61;2306
21.03.2024;Region Villach;R61;2360
22.03.2024;Region Villach;R61;2237
23.03.2024;Region Villach;R61;2063
24.03.2024;Region Villach;R61;2376
25.03.2024;Region Villach;R61;1491
26.03.2024;Region Villach;R61;2100
27.03.2024;Region Villach;R61;2890
28.03.2024;Region Villach;R61;3415
29.03.2024;Region Villach;R61;3612
30.03.2024;Region Villach;R61;3831
31.03.2024;Region Villach;R61;3367
01.04.2024;Region Villach;R61;2575
02.04.2024;Region Villach;R61;2466
03.04.2024;Region Villach;R61;1727
04.04.2024;Region Villach;R61;2060
05.04.2024;Region Villach;R61;2046
06.04.2024;Region Villach;R61;1957
07.04.2024;Region Villach;R61;1961
08.04.2024;Region Villach;R61;1843
09.04.2024;Region Villach;R61;1932
10.04.2024;Region Villach;R61;1928
11.04.2024;Region Villach;R61;1897
12.04.2024;Region Villach;R61;1884
13.04.2024;Region Villach;R61;1873
14.04.2024;Region Villach;R61;1811
15.04.2024;Region Villach;R61;1968
16.04.2024;Region Villach;R61;2175
17.04.2024;Region Villach;R61;1996
18.04.2024;Region Villach;R61;2065
19.04.2024;Region Villach;R61;1877
20.04.2024;Region Villach;R61;1593
21.04.2024;Region Villach;R61;1200
22.04.2024;Region Villach;R61;1482
23.04.2024;Region Villach;R61;1706
24.04.2024;Region Villach;R61;1972
25.04.2024;Region Villach;R61;2043
26.04.2024;Region Villach;R61;1972
27.04.2024;Region Villach;R61;2207
28.04.2024;Region Villach;R61;2038
29.04.2024;Region Villach;R61;2432
30.04.2024;Region Villach;R61;1985
01.05.2024;Region Villach;R61;2996
02.05.2024;Region Villach;R61;3059
03.05.2024;Region Villach;R61;3176
04.05.2024;Region Villach;R61;3068
05.05.2024;Region Villach;R61;2730
06.05.2024;Region Villach;R61;3070
07.05.2024;Region Villach;R61;3205
08.05.2024;Region Villach;R61;3184
09.05.2024;Region Villach;R61;3970
10.05.2024;Region Villach;R61;4284
11.05.2024;Region Villach;R61;4800
12.05.2024;Region Villach;R61;3081
13.05.2024;Region Villach;R61;3483
14.05.2024;Region Villach;R61;3139
15.05.2024;Region Villach;R61;3483
16.05.2024;Region Villach;R61;3688
17.05.2024;Region Villach;R61;3928
18.05.2024;Region Villach;R61;4257
19.05.2024;Region Villach;R61;4892
20.05.2024;Region Villach;R61;4117
21.05.2024;Region Villach;R61;3720
22.05.2024;Region Villach;R61;3832
23.05.2024;Region Villach;R61;4201
24.05.2024;Region Villach;R61;4277
25.05.2024;Region Villach;R61;4523
26.05.2024;Region Villach;R61;3814
27.05.2024;Region Villach;R61;4150
28.05.2024;Region Villach;R61;4374
29.05.2024;Region Villach;R61;4286
30.05.2024;Region Villach;R61;4986
31.05.2024;Region Villach;R61;4670
01.06.2024;Region Villach;R61;6918
02.06.2024;Region Villach;R61;4731
03.06.2024;Region Villach;R61;4760
04.06.2024;Region Villach;R61;4880
05.06.2024;Region Villach;R61;4930
06.06.2024;Region Villach;R61;5211
07.06.2024;Region Villach;R61;5349
08.06.2024;Region Villach;R61;5516
09.06.2024;Region Villach;R61;4884
10.06.2024;Region Villach;R61;4805
11.06.2024;Region Villach;R61;4853
12.06.2024;Region Villach;R61;4724
13.06.2024;Region Villach;R61;5197
14.06.2024;Region Villach;R61;5819
15.06.2024;Region Villach;R61;6404
16.06.2024;Region Villach;R61;5615
17.06.2024;Region Villach;R61;5787
18.06.2024;Region Villach;R61;6110
19.06.2024;Region Villach;R61;6154
20.06.2024;Region Villach;R61;6850
21.06.2024;Region Villach;R61;7438
22.06.2024;Region Villach;R61;7605
23.06.2024;Region Villach;R61;6424
24.06.2024;Region Villach;R61;6430
25.06.2024;Region Villach;R61;6482
26.06.2024;Region Villach;R61;6541
27.06.2024;Region Villach;R61;6912
28.06.2024;Region Villach;R61;7697
29.06.2024;Region Villach;R61;8140
30.06.2024;Region Villach;R61;7066
01.07.2024;Region Villach;R61;7338
02.07.2024;Region Villach;R61;7563
03.07.2024;Region Villach;R61;7430
04.07.2024;Region Villach;R61;7800
05.07.2024;Region Villach;R61;8697
06.07.2024;Region Villach;R61;9496
07.07.2024;Region Villach;R61;8240
08.07.2024;Region Villach;R61;8279
09.07.2024;Region Villach;R61;8463
10.07.2024;Region Villach;R61;8507
11.07.2024;Region Villach;R61;9026
12.07.2024;Region Villach;R61;9948
13.07.2024;Region Villach;R61;10481
14.07.2024;Region Villach;R61;9331
15.07.2024;Region Villach;R61;9128
16.07.2024;Region Villach;R61;9750
17.07.2024;Region Villach;R61;10176
18.07.2024;Region Villach;R61;10922
19.07.2024;Region Villach;R61;10906
20.07.2024;Region Villach;R61;11191
21.07.2024;Region Villach;R61;10026
22.07.2024;Region Villach;R61;10014
23.07.2024;Region Villach;R61;10054
24.07.2024;Region Villach;R61;10694
25.07.2024;Region Villach;R61;11231
26.07.2024;Region Villach;R61;12473
27.07.2024;Region Villach;R61;12732
28.07.2024;Region Villach;R61;11955
29.07.2024;Region Villach;R61;12134
30.07.2024;Region Villach;R61;13484
31.07.2024;Region Villach;R61;14303
01.08.2024;Region Villach;R61;15422
02.08.2024;Region Villach;R61;17216
03.08.2024;Region Villach;R61;17007
04.08.2024;Region Villach;R61;11955
05.08.2024;Region Villach;R61;11581
06.08.2024;Region Villach;R61;11652
07.08.2024;Region Villach;R61;11220
08.08.2024;Region Villach;R61;11473
09.08.2024;Region Villach;R61;12501
10.08.2024;Region Villach;R61;12042
11.08.2024;Region Villach;R61;11197
12.08.2024;Region Villach;R61;11505
13.08.2024;Region Villach;R61;11519
14.08.2024;Region Villach;R61;11573
15.08.2024;Region Villach;R61;12382
16.08.2024;Region Villach;R61;12928
17.08.2024;Region Villach;R61;12475
18.08.2024;Region Villach;R61;9885
19.08.2024;Region Villach;R61;9887
20.08.2024;Region Villach;R61;9639
21.08.2024;Region Villach;R61;9731
22.08.2024;Region Villach;R61;9979
23.08.2024;Region Villach;R61;10669
24.08.2024;Region Villach;R61;10018
25.08.2024;Region Villach;R61;8291
26.08.2024;Region Villach;R61;8177
27.08.2024;Region Villach;R61;8096
28.08.2024;Region Villach;R61;8255
29.08.2024;Region Villach;R61;8682
30.08.2024;Region Villach;R61;9196
31.08.2024;Region Villach;R61;8719
01.09.2024;Region Villach;R61;7221
02.09.2024;Region Villach;R61;7865
03.09.2024;Region Villach;R61;8695
04.09.2024;Region Villach;R61;10119
05.09.2024;Region Villach;R61;10205
06.09.2024;Region Villach;R61;11204
07.09.2024;Region Villach;R61;9936
08.09.2024;Region Villach;R61;5551
09.09.2024;Region Villach;R61;5505
10.09.2024;Region Villach;R61;5542
11.09.2024;Region Villach;R61;5319
12.09.2024;Region Villach;R61;5133
13.09.2024;Region Villach;R61;4781
14.09.2024;Region Villach;R61;4655
15.09.2024;Region Villach;R61;4229
16.09.2024;Region Villach;R61;4155
17.09.2024;Region Villach;R61;4305
18.09.2024;Region Villach;R61;4489
19.09.2024;Region Villach;R61;4429
20.09.2024;Region Villach;R61;4414
21.09.2024;Region Villach;R61;4869
22.09.2024;Region Villach;R61;3964
23.09.2024;Region Villach;R61;4167
24.09.2024;Region Villach;R61;4132
25.09.2024;Region Villach;R61;4258
26.09.2024;Region Villach;R61;4244
27.09.2024;Region Villach;R61;3937
28.09.2024;Region Villach;R61;4101
29.09.2024;Region Villach;R61;3757
30.09.2024;Region Villach;R61;3775
01.10.2024;Region Villach;R61;3339
02.10.2024;Region Villach;R61;3498
03.10.2024;Region Villach;R61;3603
04.10.2024;Region Villach;R61;3432
05.10.2024;Region Villach;R61;3434
06.10.2024;Region Villach;R61;2909
07.10.2024;Region Villach;R61;3108
08.10.2024;Region Villach;R61;3087
09.10.2024;Region Villach;R61;2991
10.10.2024;Region Villach;R61;2932
11.10.2024;Region Villach;R61;2919
12.10.2024;Region Villach;R61;2956
13.10.2024;Region Villach;R61;2742
14.10.2024;Region Villach;R61;2908
15.10.2024;Region Villach;R61;2975
16.10.2024;Region Villach;R61;3024
17.10.2024;Region Villach;R61;3076
18.10.2024;Region Villach;R61;2928
19.10.2024;Region Villach;R61;3011
20.10.2024;Region Villach;R61;2679
21.10.2024;Region Villach;R61;2827
22.10.2024;Region Villach;R61;2104
23.10.2024;Region Villach;R61;2337
24.10.2024;Region Villach;R61;2445
25.10.2024;Region Villach;R61;2297
26.10.2024;Region Villach;R61;2826
27.10.2024;Region Villach;R61;2246
28.10.2024;Region Villach;R61;2424
29.10.2024;Region Villach;R61;2681
30.10.2024;Region Villach;R61;2474
31.10.2024;Region Villach;R61;2473
01.11.2024;Region Villach;R61;2425
02.11.2024;Region Villach;R61;2173
03.11.2024;Region Villach;R61;1881
04.11.2024;Region Villach;R61;2006
05.11.2024;Region Villach;R61;1848
06.11.2024;Region Villach;R61;2039
07.11.2024;Region Villach;R61;2050
08.11.2024;Region Villach;R61;1751
09.11.2024;Region Villach;R61;1334
10.11.2024;Region Villach;R61;1759
11.11.2024;Region Villach;R61;1839
12.11.2024;Region Villach;R61;1893
13.11.2024;Region Villach;R61;2043
14.11.2024;Region Villach;R61;2022
15.11.2024;Region Villach;R61;1992
16.11.2024;Region Villach;R61;1819
17.11.2024;Region Villach;R61;1817
18.11.2024;Region Villach;R61;1900
19.11.2024;Region Villach;R61;2025
20.11.2024;Region Villach;R61;1922
21.11.2024;Region Villach;R61;1902
22.11.2024;Region Villach;R61;1934
23.11.2024;Region Villach;R61;1862
24.11.2024;Region Villach;R61;1721
25.11.2024;Region Villach;R61;2013
26.11.2024;Region Villach;R61;2041
27.11.2024;Region Villach;R61;2132
28.11.2024;Region Villach;R61;2126
29.11.2024;Region Villach;R61;2239
30.11.2024;Region Villach;R61;1697
01.12.2024;Region Villach;R61;2211
02.12.2024;Region Villach;R61;2517
03.12.2024;Region Villach;R61;2493
04.12.2024;Region Villach;R61;2700
05.12.2024;Region Villach;R61;2702
06.12.2024;Region Villach;R61;2473
07.12.2024;Region Villach;R61;2282
08.12.2024;Region Villach;R61;2221
09.12.2024;Region Villach;R61;2503
10.12.2024;Region Villach;R61;2541
11.12.2024;Region Villach;R61;2664
12.12.2024;Region Villach;R61;2614
13.12.2024;Region Villach;R61;2695
14.12.2024;Region Villach;R61;2365
15.12.2024;Region Villach;R61;2118
16.12.2024;Region Villach;R61;2452
17.12.2024;Region Villach;R61;2400
18.12.2024;Region Villach;R61;2568
19.12.2024;Region Villach;R61;2615
20.12.2024;Region Villach;R61;2666
21.12.2024;Region Villach;R61;2683
22.12.2024;Region Villach;R61;3049
23.12.2024;Region Villach;R61;2991
24.12.2024;Region Villach;R61;3140
25.12.2024;Region Villach;R61;3246
26.12.2024;Region Villach;R61;4109
27.12.2024;Region Villach;R61;4425
28.12.2024;Region Villach;R61;4598
29.12.2024;Region Villach;R61;4799
30.12.2024;Region Villach;R61;4789
